"symbol";"companyname";"primaryexchange";"calculationprice";"open";"opentime";"close";"closetime";"high";"low";"latestprice";"latestsource";"latesttime";"latestupdate";"latestvolume";"iexrealtimeprice";"iexrealtimesize";"iexlastupdated";"delayedprice";"delayedpricetime";"extendedprice";"extendedchange";"extendedchangepercent";"extendedpricetime";"previousclose";"previousvolume";"changed";"changepercent";"volume";"iexmarketpercent";"iexvolume";"avgtotalvolume";"iexbidprice";"iexbidsize";"iexaskprice";"iexasksize";"marketcap";"peratio";"week52high";"week52low";"ytdchange";"lasttradetime";"isusmarketopen";"type";"runtimestamp"
"F";"Ford Motor Co.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;9.06;"Close";"November 29, 2019";1575050512682.0;0.0;9.065;100.0;1575050398042.0;0.0;0.0;0.0;0.0;0.0;0.0;9.1;37424079.0;-0.04;-0.0044;0.0;0.013560343021656334;177298.0;38365691.0;0.0;0.0;0.0;0.0;35923353000.0;22.02;10.56;7.41;0.14750000000000002;1575053473976.0;"false";"mostActive";1575066602465.0
"SWN";"Southwestern Energy Co.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;1.82;"Close";"November 29, 2019";1575050454640.0;0.0;1.815;1000.0;1575050389585.0;0.0;0.0;0.0;0.0;0.0;0.0;1.95;24600069.0;-0.13;-0.06667;0.0;0.043254693113624634;521288.0;21060039.0;0.0;0.0;0.0;0.0;985160540.0;0.91;5.02;1.56;-0.54247;1575053284582.0;"false";"mostActive";1575066602465.0
"MSFT";"Microsoft Corp.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;151.73;"IEX price";"1:00:06 PM";1575050406783.0;0.0;151.73;300.0;1575050406783.0;0.0;0.0;0.0;0.0;0.0;0.0;152.32;15201293.0;-0.59;-0.00387;0.0;0.025264413032425544;287863.0;22589301.0;0.0;0.0;0.0;0.0;1157519341300.0;28.31;152.5;93.96;0.5024299999999999;1575053354695.0;"false";"mostActive";1575066602465.0
"TKKS";"TKK Symphony Acquisition Corp.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;8.05;"IEX price";"12:15:18 PM";1575047718798.0;0.0;8.05;600.0;1575047718798.0;0.0;0.0;0.0;0.0;0.0;0.0;10.18;27409.0;-2.13;-0.20923;0.0;0.006085151622538349;601.0;52688.0;0.0;0.0;0.0;0.0;253172500.0;0.0;10.3;5.5;-0.15213;1575055396652.0;"false";"losers";1575066602467.0
"FULC";"Fulcrum Therapeutics, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;12.32;"IEX price";"12:59:54 PM";1575050394230.0;0.0;12.32;12.0;1575050394230.0;0.0;0.0;0.0;0.0;0.0;0.0;13.89;63992.0;-1.57;-0.11303;0.0;0.1596135489282925;5518.0;78266.0;0.0;0.0;0.0;0.0;287561120.0;0.0;15.94;4.37;-0.08413000000000001;1575057098885.0;"false";"losers";1575066602467.0
"WLL";"Whiting Petroleum Corp.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;4.58;"Close";"November 29, 2019";1575050524121.0;0.0;4.575;100.0;1575050389414.0;0.0;0.0;0.0;0.0;0.0;0.0;5.14;5171252.0;-0.56;-0.10895;0.0;0.011110751634186955;76240.0;8042582.0;0.0;0.0;0.0;0.0;418154000.0;3.77;33.45;4.58;-0.88245;1575053569602.0;"false";"losers";1575066602467.0
"GPOR";"Gulfport Energy Corp.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;2.37;"IEX price";"12:59:47 PM";1575050387188.0;0.0;2.37;100.0;1575050387188.0;0.0;0.0;0.0;0.0;0.0;0.0;2.61;2792311.0;-0.24;-0.09195;0.0;0.021815913849189576;52538.0;4660912.0;0.0;0.0;0.0;0.0;378510330.0;1.02;10.09;2.28;-0.71645;1575053204977.0;"false";"losers";1575066602467.0
"HIIQ";"Health Insurance Innovations, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;17.97;"IEX price";"12:59:03 PM";1575050343028.0;0.0;17.97;76.0;1575050343028.0;0.0;0.0;0.0;0.0;0.0;0.0;19.76;564187.0;-1.79;-0.09059;0.0;0.012396284765138122;11885.0;552597.0;0.0;0.0;0.0;0.0;255419596.0;14.95;46.6;15.95;-0.33519;1575060192504.0;"false";"losers";1575066602467.0
"RLI";"RLI Corp.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;91.37;"Close";"November 29, 2019";1575050520457.0;0.0;91.4;7.0;1575050385591.0;0.0;0.0;0.0;0.0;0.0;0.0;98.79;85090.0;-7.42;-0.07511;0.0;0.07300208444951584;53549.0;126875.0;0.0;0.0;0.0;0.0;4096665320.0;34.71;99.93;64.48;0.38219;1575059400004.0;"false";"losers";1575066602467.0
"XOG";"Extraction Oil & Gas, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;1.445;"IEX price";"12:59:59 PM";1575050399010.0;0.0;1.445;49.0;1575050399010.0;0.0;0.0;0.0;0.0;0.0;0.0;1.56;1279234.0;-0.115;-0.07372;0.0;0.021903092360619325;33960.0;3301114.0;0.0;0.0;0.0;0.0;200318905.0;3.43;6.28;1.445;-0.71832;1575054788414.0;"false";"losers";1575066602467.0
"INMD";"InMode Ltd.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;50.67;"IEX price";"12:59:42 PM";1575050382012.0;0.0;50.67;100.0;1575050382012.0;0.0;0.0;0.0;0.0;0.0;0.0;54.64;1383885.0;-3.97;-0.07266;0.0;0.004143440758893151;4063.0;1484949.0;0.0;0.0;0.0;0.0;1620122580.0;0.0;58.76;13.06;2.95384;1575053849495.0;"false";"losers";1575066602467.0
"UROV";"Urovant Sciences Ltd.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;11.4;"IEX price";"12:55:46 PM";1575050146987.0;0.0;11.4;100.0;1575050146987.0;0.0;0.0;0.0;0.0;0.0;0.0;12.28;35346.0;-0.88;-0.07166;0.0;0.014994002399040383;600.0;66057.0;0.0;0.0;0.0;0.0;346343400.0;-3.15;14.49;4.05;0.6826399999999999;1575050400629.0;"false";"losers";1575066602467.0
"PRQR";"ProQR Therapeutics NV";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;8.555;"IEX price";"12:57:58 PM";1575050278655.0;0.0;8.555;100.0;1575050278655.0;0.0;0.0;0.0;0.0;0.0;0.0;9.21;459377.0;-0.655;-0.07112;0.0;0.019873992737583727;5495.0;368929.0;0.0;0.0;0.0;0.0;422334685.0;-5.79;19.94;5.49;-0.54422;1575056596777.0;"false";"losers";1575066602467.0
"AVAL";"Grupo Aval Acciones y Valores SA";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;7.98;"Close";"November 29, 2019";1575050520371.0;0.0;7.955;110.0;1575050374383.0;0.0;0.0;0.0;0.0;0.0;0.0;7.8;543249.0;0.18;0.02308;0.0;0.3944334389857369;39822.0;153712.0;0.0;0.0;0.0;0.0;2839363800.0;8.65;8.64;5.58;0.30807999999999996;1575059400002.0;"false";"percent";1575066602469.0
"FEDU";"Four Seasons Education (Cayman), Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;2.02;"Close";"November 29, 2019";1575050520417.0;0.0;1.98;45.0;1575050380858.0;0.0;0.0;0.0;0.0;0.0;0.0;1.99;70392.0;0.03;0.01508;0.0;0.3007339569189749;41507.0;47771.0;0.0;0.0;0.0;0.0;100866680.0;83.82;4.13;1.52;-0.17842;1575059400007.0;"false";"percent";1575066602469.0
"IPGP";"IPG Photonics Corp.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;142.05;"IEX price";"12:59:51 PM";1575050391044.0;0.0;142.05;100.0;1575050391044.0;0.0;0.0;0.0;0.0;0.0;0.0;144.82;302784.0;-2.77;-0.01913;0.0;0.25199657107986767;52032.0;444087.0;0.0;0.0;0.0;0.0;7538593500.0;28.98;182.17;104.64;0.24277;1575056130703.0;"false";"percent";1575066602469.0
"BLU";"BELLUS Health, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;7.0;"IEX price";"12:58:37 PM";1575050317778.0;0.0;7.0;100.0;1575050317778.0;0.0;0.0;0.0;0.0;0.0;0.0;7.01;191381.0;-0.01;-0.00143;0.0;0.2180393321742777;24957.0;54083.0;0.0;0.0;0.0;0.0;387653000.0;-16.9;9.36;2.53;1.46687;1575061199052.0;"false";"percent";1575066602469.0
"VWO";"Vanguard FTSE Emerging Markets ETF";"NYSE Arca";"close";0.0;0.0;0.0;0.0;0.0;0.0;42.06;"Close";"November 29, 2019";1575050400100.0;0.0;42.055;17.0;1575050398055.0;0.0;0.0;0.0;0.0;0.0;0.0;42.57;7688464.0;-0.51;-0.01198;0.0;0.21795526510981747;2526202.0;10814823.0;0.0;0.0;0.0;0.0;0.0;0.0;44.19;37.18;0.10042;1575052665932.0;"false";"percent";1575066602469.0
"BSV";"Vanguard Short-Term Bond Index Fund";"NYSE Arca";"close";0.0;0.0;0.0;0.0;0.0;0.0;80.75;"Close";"November 29, 2019";1575050400061.0;0.0;80.75;100.0;1575050394795.0;0.0;0.0;0.0;0.0;0.0;0.0;80.71;1558000.0;0.04;0.0005;0.0;0.1852077972737456;258764.0;1385265.0;0.0;0.0;0.0;0.0;0.0;0.0;81.19;77.89;0.0268;1575059400005.0;"false";"percent";1575066602469.0
"SJNK";"SPDR Bloomberg Barclays Short Term High Yield Bond ETF";"NYSE Arca";"close";0.0;0.0;0.0;0.0;0.0;0.0;26.69;"Close";"November 29, 2019";1575050400076.0;0.0;26.695;100.0;1575050386035.0;0.0;0.0;0.0;0.0;0.0;0.0;26.72;976915.0;-0.03;-0.00112;0.0;0.18104278846799426;215719.0;1849233.0;0.0;0.0;0.0;0.0;0.0;0.0;27.37;25.63;0.02658;1575059400006.0;"false";"percent";1575066602469.0
"ARCE";"Arco Platform Ltd.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;43.01;"IEX price";"12:58:08 PM";1575050288109.0;0.0;43.01;100.0;1575050288109.0;0.0;0.0;0.0;0.0;0.0;0.0;44.68;290305.0;-1.67;-0.03738;0.0;0.17831507366830374;24544.0;358485.0;0.0;0.0;0.0;0.0;2371097860.0;-104.2;56.74;17.68;1.02062;1575050400615.0;"false";"percent";1575066602469.0
"HYLB";"Xtrackers USD High Yield Corporate Bond ETF";"NYSE Arca";"close";0.0;0.0;0.0;0.0;0.0;0.0;49.86;"Close";"November 29, 2019";1575050400066.0;0.0;49.865;100.0;1575050359500.0;0.0;0.0;0.0;0.0;0.0;0.0;49.94;335628.0;-0.08;-0.0016;0.0;0.17397377972867922;29765.0;637360.0;0.0;0.0;0.0;0.0;0.0;0.0;50.44;45.91;0.06799999999999999;1575059400001.0;"false";"percent";1575066602469.0
"CWH";"Camping World Holdings, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;12.04;"Close";"November 29, 2019";1575050520467.0;0.0;12.05;100.0;1575050372015.0;0.0;0.0;0.0;0.0;0.0;0.0;12.05;508723.0;-0.01;-0.00083;0.0;0.1719888171710535;66748.0;685237.0;0.0;0.0;0.0;0.0;1060767705.0;-7.18;19.57;7.12;-0.06163;1575059400006.0;"false";"percent";1575066602469.0
"VWO";"Vanguard FTSE Emerging Markets ETF";"NYSE Arca";"close";0.0;0.0;0.0;0.0;0.0;0.0;42.06;"Close";"November 29, 2019";1575050400100.0;0.0;42.055;17.0;1575050398055.0;0.0;0.0;0.0;0.0;0.0;0.0;42.57;7688464.0;-0.51;-0.01198;0.0;0.21795526510981747;2526202.0;10814823.0;0.0;0.0;0.0;0.0;0.0;0.0;44.19;37.18;0.10042;1575052665932.0;"false";"volume";1575066602470.0
"CHK";"Chesapeake Energy Corp.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;0.5953;"Close";"November 29, 2019";1575050554540.0;0.0;0.5835;1000.0;1575050386499.0;0.0;0.0;0.0;0.0;0.0;0.0;0.619;61928709.0;-0.0237;-0.03829;0.0;0.03239059013958594;1161192.0;90555595.0;0.0;0.0;0.0;0.0;969690123.0;1.22;3.57;0.55;-0.7556900000000001;1575061127381.0;"false";"volume";1575066602470.0
"WFC";"Wells Fargo & Co.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;54.46;"Close";"November 29, 2019";1575050539023.0;0.0;54.465;100.0;1575050395024.0;0.0;0.0;0.0;0.0;0.0;0.0;54.34;16355412.0;0.12;0.00221;0.0;0.06690491931897377;703011.0;17678054.0;0.0;0.0;0.0;0.0;230330945600.0;11.68;55.04;43.02;0.15980999999999998;1575053408517.0;"false";"volume";1575066602470.0
"GE";"General Electric Co.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;11.27;"Close";"November 29, 2019";1575050469936.0;0.0;11.285;160.0;1575050397522.0;0.0;0.0;0.0;0.0;0.0;0.0;11.29;45508131.0;-0.02;-0.00177;0.0;0.0280502532770694;637124.0;59172226.0;0.0;0.0;0.0;0.0;98427108500.0;361.22;11.84;6.66;0.40073000000000003;1575053379854.0;"false";"volume";1575066602470.0
"EEM";"iShares MSCI Emerging Markets ETF";"NYSE Arca";"close";0.0;0.0;0.0;0.0;0.0;0.0;42.54;"Close";"November 29, 2019";1575050400101.0;0.0;42.54;200.0;1575050523957.0;0.0;0.0;0.0;0.0;0.0;0.0;43.22;30402274.0;-0.68;-0.01573;0.0;0.016428407755291793;584387.0;55151480.0;0.0;0.0;0.0;0.0;0.0;0.0;44.84;38.04;0.08796999999999999;1575061199406.0;"false";"volume";1575066602470.0
"TOO";"Teekay Offshore Partners LP";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;1.55;"Close";"November 29, 2019";1575050520429.0;0.0;1.54;200.0;1575050051985.0;0.0;0.0;0.0;0.0;0.0;0.0;1.53;1304443.0;0.02;0.01307;0.0;0.10800235164856348;560300.0;951521.0;0.0;0.0;0.0;0.0;637341400.0;-21.71;1.78;1.03;0.16347;1575059400007.0;"false";"volume";1575066602470.0
"RRC";"Range Resources Corp.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;3.49;"Close";"November 29, 2019";1575050536691.0;0.0;3.505;100.0;1575050386896.0;0.0;0.0;0.0;0.0;0.0;0.0;3.64;5227910.0;-0.15;-0.04121;0.0;0.10500204498746137;556848.0;11575085.0;0.0;0.0;0.0;0.0;877480230.0;-0.51;15.31;3.26;-0.6757099999999999;1575059400003.0;"false";"volume";1575066602470.0
"XLF";"Financial Select Sector SPDR Fund";"NYSE Arca";"close";0.0;0.0;0.0;0.0;0.0;0.0;30.15;"Close";"November 29, 2019";1575050400049.0;0.0;30.145;100.0;1575050398978.0;0.0;0.0;0.0;0.0;0.0;0.0;30.2;31017287.0;-0.05;-0.00166;0.0;0.028009883233220338;544597.0;40560994.0;0.0;0.0;0.0;0.0;0.0;0.0;30.21;22.05;0.25564;1575059400003.0;"false";"volume";1575066602470.0
"BBD";"Banco Bradesco SA";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;7.85;"Close";"November 29, 2019";1575050421697.0;0.0;7.855;100.0;1575050394296.0;0.0;0.0;0.0;0.0;0.0;0.0;7.85;13436675.0;0.0;0.0;0.0;0.03388822285991102;540752.0;14059837.0;0.0;0.0;0.0;0.0;31455110266.0;11.19;10.55;7.53;-0.112;1575059400003.0;"false";"volume";1575066602470.0
"HYG";"iShares iBoxx $ High Yield Corporate Bond ETF";"NYSE Arca";"close";0.0;0.0;0.0;0.0;0.0;0.0;86.94;"Close";"November 29, 2019";1575050400058.0;0.0;86.93;8546.0;1575050431805.0;0.0;0.0;0.0;0.0;0.0;0.0;87.13;11814898.0;-0.19;-0.00218;0.0;0.046342053645929276;532562.0;15901518.0;0.0;0.0;0.0;0.0;0.0;0.0;87.65;79.55;0.07362;1575061199440.0;"false";"volume";1575066602470.0
"XCUR";"Exicure, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;3.43;"IEX price";"12:59:52 PM";1575050392634.0;0.0;3.43;200.0;1575050392634.0;0.0;0.0;0.0;0.0;0.0;0.0;2.87;127012.0;0.56;0.19512;0.0;0.01718125053952177;11942.0;322333.0;0.0;0.0;0.0;0.0;260662850.0;-7.9;4.2;1.62;0.02701999999999999;1575061112857.0;"false";"gainers";1575066602471.0
"CLVS";"Clovis Oncology, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;14.75;"IEX price";"1:02:08 PM";1575050528756.0;0.0;14.75;15.0;1575050528756.0;0.0;0.0;0.0;0.0;0.0;0.0;12.41;20183523.0;2.34;0.18856;0.0;0.010389551432446988;346036.0;10051807.0;0.0;0.0;0.0;0.0;808524200.0;-1.96;32.05;2.93;-0.17143999999999998;1575053355914.0;"false";"gainers";1575066602471.0
"MTEM";"Molecular Templates, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;13.01;"IEX price";"12:55:34 PM";1575050134793.0;0.0;13.01;2.0;1575050134793.0;0.0;0.0;0.0;0.0;0.0;0.0;11.13;377248.0;1.88;0.16891;0.0;0.006771337237262723;5984.0;306168.0;0.0;0.0;0.0;0.0;480960185.0;-7.97;13.01;3.19;1.8063099999999999;1575056043353.0;"false";"gainers";1575066602471.0
"NXTC";"NextCure, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;47.83;"IEX price";"12:59:30 PM";1575050370679.0;0.0;47.83;29.0;1575050370679.0;0.0;0.0;0.0;0.0;0.0;0.0;40.94;485882.0;6.89;0.1683;0.0;0.05349756661982984;39254.0;816937.0;0.0;0.0;0.0;0.0;1088323820.0;0.0;109.0;13.86;1.2256;1575054954609.0;"false";"gainers";1575066602471.0
"OVID";"Ovid Therapeutics, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;4.27;"IEX price";"12:40:04 PM";1575049204759.0;0.0;4.27;100.0;1575049204759.0;0.0;0.0;0.0;0.0;0.0;0.0;3.72;1378130.0;0.55;0.14785;0.0;0.005087519066816415;6147.0;541912.0;0.0;0.0;0.0;0.0;204174320.0;-2.44;4.4;1.53;0.5256500000000001;1575057832203.0;"false";"gainers";1575066602471.0
"AMRX";"Amneal Pharmaceuticals, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;3.76;"Close";"November 29, 2019";1575050520478.0;0.0;3.745;100.0;1575050365000.0;0.0;0.0;0.0;0.0;0.0;0.0;3.28;1472160.0;0.48;0.14634;0.0;0.018431922756712526;41356.0;1581125.0;0.0;0.0;0.0;0.0;1124619760.0;-1.44;19.32;2.27;-0.62106;1575059400007.0;"false";"gainers";1575066602471.0
"AKBA";"Akebia Therapeutics, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;6.28;"IEX price";"12:59:46 PM";1575050386523.0;0.0;6.28;100.0;1575050386523.0;0.0;0.0;0.0;0.0;0.0;0.0;5.55;2523763.0;0.73;0.13153;0.0;0.009651901680036103;36808.0;1349598.0;0.0;0.0;0.0;0.0;746962040.0;-2.58;10.45;2.99;0.08843000000000001;1575053840034.0;"false";"gainers";1575066602471.0
"TECD";"Tech Data Corp.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;144.9;"IEX price";"12:59:45 PM";1575050385769.0;0.0;144.9;100.0;1575050385769.0;0.0;0.0;0.0;0.0;0.0;0.0;129.0;516257.0;15.9;0.12326;0.0;0.03742420365444757;50751.0;580725.0;0.0;0.0;0.0;0.0;5136415200.0;15.51;144.9;70.41;0.6752600000000001;1575051942816.0;"false";"gainers";1575066602471.0
"SCPL";"SciPlay Corp.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;11.89;"IEX price";"12:59:13 PM";1575050353509.0;0.0;11.89;100.0;1575050353509.0;0.0;0.0;0.0;0.0;0.0;0.0;10.62;136378.0;1.27;0.11959;0.0;0.10660163437769118;68825.0;393250.0;0.0;0.0;0.0;0.0;1500755800.0;5.97;18.75;8.26;-0.18400999999999998;1575056358349.0;"false";"gainers";1575066602471.0
"HOOK";"HOOKIPA Pharma, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;10.305;"IEX price";"12:59:34 PM";1575050374287.0;0.0;10.305;100.0;1575050374287.0;0.0;0.0;0.0;0.0;0.0;0.0;9.21;99530.0;1.095;0.11889;0.0;0.07571007339278411;10553.0;43320.0;0.0;0.0;0.0;0.0;261834922.0;0.0;14.76;6.06;-0.22321000000000002;1575050400438.0;"false";"gainers";1575066602471.0
"FPH";"Five Point Holdings LLC";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;6.94;"Close";"December 2, 2019";1575320520451.0;0.0;6.925;100.0;1575320348541.0;0.0;0.0;0.0;0.0;0.0;0.0;7.03;34288.0;-0.09;-0.0128;0.0;0.433742421737829;97085.0;250606.0;0.0;0.0;0.0;0.0;1577440958.0;-37.64;9.4;6.44;0.006;1575320399943.0;"false";"percent";1575325802213.0
"AVAL";"Grupo Aval Acciones y Valores SA";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;7.98;"Close";"December 2, 2019";1575320520410.0;0.0;8.0;100.0;1575320341014.0;0.0;0.0;0.0;0.0;0.0;0.0;7.98;100960.0;0.0;0.0;0.0;0.3973425506127396;132774.0;156220.0;0.0;0.0;0.0;0.0;2839363800.0;8.65;8.64;5.58;0.3147;1575320393111.0;"false";"percent";1575325802214.0
"RGEN";"Repligen Corp.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;88.08;"IEX price";"3:59:40 PM";1575320380228.0;0.0;88.08;82.0;1575320380228.0;0.0;0.0;0.0;0.0;0.0;0.0;88.75;187960.0;-0.67;-0.00755;0.0;0.36779973445737785;285328.0;406030.0;0.0;0.0;0.0;0.0;4585347912.0;169.78;99.25;48.26;0.70945;1575320400349.0;"false";"percent";1575325802215.0
"SRG";"Seritage Growth Properties";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;41.97;"Close";"December 2, 2019";1575320520418.0;0.0;41.955;100.0;1575320315972.0;0.0;0.0;0.0;0.0;0.0;0.0;42.28;62060.0;-0.31;-0.00733;0.0;0.32996072006999644;70898.0;217505.0;0.0;0.0;0.0;0.0;1598031253.0;-15.94;47.11;30.6;0.27466999999999997;1575320399935.0;"false";"percent";1575325802215.0
"ARCE";"Arco Platform Ltd.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;44.025;"IEX price";"3:59:25 PM";1575320365879.0;0.0;44.025;100.0;1575320365879.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;137644.0;1.025;0.02384;0.0;0.32094390832328107;63855.0;360249.0;0.0;0.0;0.0;0.0;2427053785.0;-106.65;56.74;17.68;1.00454;1575320400623.0;"false";"percent";1575325802215.0
"DXLG";"Destination XL Group, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;1.315;"IEX price";"3:50:13 PM";1575319813387.0;0.0;1.315;13.0;1575319813387.0;0.0;0.0;0.0;0.0;0.0;0.0;1.24;29085.0;0.075;0.06048;0.0;0.27074721028883303;80165.0;55213.0;0.0;0.0;0.0;0.0;66208935.0;-3.75;2.95;1.19;-0.37592000000000003;1575320391104.0;"false";"percent";1575325802215.0
"EPAM";"EPAM Systems, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;205.05;"Close";"December 2, 2019";1575320502916.0;0.0;205.25;4.0;1575320365727.0;0.0;0.0;0.0;0.0;0.0;0.0;211.85;126558.0;-6.8;-0.0321;0.0;0.2470690344000992;143472.0;348383.0;0.0;0.0;0.0;0.0;11274674250.0;45.31;214.85;104.77;0.821;1575320399916.0;"false";"percent";1575325802215.0
"DBB";"Invesco DB Base Metals Fund";"NYSE Arca";"close";0.0;0.0;0.0;0.0;0.0;0.0;14.86;"Close";"December 2, 2019";1575320400071.0;0.0;14.88;100.0;1575320294607.0;0.0;0.0;0.0;0.0;0.0;0.0;14.9;18613.0;-0.04;-0.00268;0.0;0.243772267659065;50700.0;120804.0;0.0;0.0;0.0;0.0;0.0;0.0;17.1;14.32;-0.01528;1575320400071.0;"false";"percent";1575325802215.0
"CHNG";"Change Healthcare, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;13.43;"IEX price";"3:58:57 PM";1575320337329.0;0.0;13.43;10.0;1575320337329.0;0.0;0.0;0.0;0.0;0.0;0.0;13.38;743246.0;0.05;0.00374;0.0;0.23095537016037582;182488.0;785159.0;0.0;0.0;0.0;0.0;1678051640.0;0.0;15.5;11.24;-0.10426;1575320412328.0;"false";"percent";1575325802215.0
"ACC";"American Campus Communities, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;47.51;"Close";"December 2, 2019";1575320486608.0;0.0;47.5;100.0;1575320397409.0;0.0;0.0;0.0;0.0;0.0;0.0;48.04;450206.0;-0.53;-0.01103;0.0;0.23077160894062967;268719.0;579785.0;0.0;0.0;0.0;0.0;6528111550.0;61.45;50.94;39.37;0.18427;1575320399742.0;"false";"percent";1575325802215.0
"GE";"General Electric Co.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;11.16;"Close";"December 2, 2019";1575320446582.0;0.0;11.155;100.0;1575320397696.0;0.0;0.0;0.0;0.0;0.0;0.0;11.27;22739254.0;-0.11;-0.00976;0.0;0.011398299610752706;782349.0;58819879.0;0.0;0.0;0.0;0.0;97466418000.0;357.69;11.84;6.66;0.39024000000000003;1575320446537.0;"false";"mostActive";1575325802331.0
"ROKU";"Roku, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;136.01;"IEX price";"3:59:56 PM";1575320396592.0;0.0;136.01;50.0;1575320396592.0;0.0;0.0;0.0;0.0;0.0;0.0;160.37;7526777.0;-24.36;-0.1519;0.0;0.01023104305911747;491510.0;19909263.0;0.0;0.0;0.0;0.0;16804851560.0;-421.34;176.55;26.3;3.7795;1575320400233.0;"false";"mostActive";1575325802331.0
"BAC";"Bank of America Corp.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;33.43;"Close";"December 2, 2019";1575320405344.0;0.0;33.46;250.0;1575320397747.0;0.0;0.0;0.0;0.0;0.0;0.0;33.32;19503395.0;0.11;0.0033;0.0;0.022518163525164524;1061477.0;45011926.0;0.0;0.0;0.0;0.0;300706527300.0;12.23;33.6;22.66;0.3382;1575320405313.0;"false";"mostActive";1575325802331.0
"CLVS";"Clovis Oncology, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;16.42;"IEX price";"3:59:54 PM";1575320394176.0;0.0;16.42;100.0;1575320394176.0;0.0;0.0;0.0;0.0;0.0;0.0;14.93;33475819.0;1.49;0.0998;0.0;0.00828474807400877;329916.0;11037299.0;0.0;0.0;0.0;0.0;900065584.0;-2.19;32.05;2.93;-0.1302;1575320400491.0;"false";"mostActive";1575325802331.0
"F";"Ford Motor Co.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;9.01;"Close";"December 2, 2019";1575320547958.0;0.0;9.015;100.0;1575320397504.0;0.0;0.0;0.0;0.0;0.0;0.0;9.06;13096150.0;-0.05;-0.00552;0.0;0.023086011494790074;850601.0;37847150.0;0.0;0.0;0.0;0.0;35725100500.0;21.9;10.56;7.41;0.14128000000000002;1575320400057.0;"false";"mostActive";1575325802331.0
